"XLID","SZGJFX","ZDID","ZDMC","SOURCE_LON","SOURCE_LAT"
"80321","0","3AC4000B","书院老村委","121.870667","30.946297"
"80321","0","39C5000B","洋溢南北路书谐路","121.876017","30.944582"
"80321","0","39C5000C","洋溢村委会","121.875353","30.941833"
"80321","1","39C5000C","洋溢村委会","121.875350","30.941802"
"80321","1","39C5000D","洋溢南北路书谐路","121.875977","30.944822"
"80321","1","3AC3000C","书院老村委","121.869952","30.946432"
"80321","1","3AC3000D","洋溢村19组","121.865337","30.947433"
"80321","1","3AC2000B","老芦公路书院港路","121.861432","30.947000"
"80321","1","3AC1000C","书院港路南北中心路","121.855060","30.947330"
"80321","1","3AC0000C","新北6组","121.850722","30.948197"
"80321","1","3ABF000C","新北12组","121.846600","30.949073"
"80321","1","3ABE000C","雪南路书院港路","121.842657","30.949307"
"80321","1","39BE000C","新东电灌站","121.841985","30.945483"
"80321","1","39BF000C","新北9组","121.845012","30.944190"
"80321","1","39C0000C","新北10组","121.850002","30.942958"
"80321","1","38C1000B","新北村委会","121.855457","30.941635"
"80331","0","36C2000B","老书院社区","121.862023","30.929875"
"80331","0","36C20001","书院","121.862845","30.930450"
"80331","0","37C20001","新书路芸香路","121.861252","30.934447"
"80331","0","37C00002","李雪老村委","121.854988","30.934990"
"80331","0","37C00003","李雪村","121.852675","30.935668"
"80331","0","38BF0002","李雪6组","121.849225","30.936667"
"80331","0","38BF000B","李雪10组","121.844253","30.938078"
"80331","0","38BE000B","新书路雪南路","121.840443","30.939133"
"80331","0","39BE000B","新东电灌站","121.842028","30.945647"
"80331","0","3ABE000B","雪南路书院港路","121.842673","30.949558"
"80331","0","3BBE000B","启新","121.843527","30.953282"
"80331","0","3BBF000B","石西老村委","121.846000","30.954993"
"80331","0","3CBF000B","路南村委会","121.847423","30.959462"
"80331","0","3DBF000D","书院地铁站","121.844795","30.962577"
"80331","1","3DBF000D","书院地铁站","121.844410","30.962175"
"80331","1","3CBF000C","路南村委会","121.847460","30.959520"
"80331","1","3BBF000C","石西老村委","121.845980","30.955017"
"80331","1","3BBE000C","启新","121.843383","30.953035"
"80331","1","3ABE000C","雪南路书院港路","121.842607","30.949248"
"80331","1","39BE000C","新东电灌站","121.841965","30.945433"
"80331","1","38BE0001","新书路雪南路","121.840402","30.939018"
"80331","1","38BF0001","李雪10组","121.844858","30.937735"
"80331","1","37C0000B","李雪6组","121.849635","30.936572"
"80331","1","37C00004","李雪村","121.853095","30.935582"
"80331","1","37C00001","李雪老村委","121.855333","30.934897"
"80331","1","37C20002","新书路芸香路","121.862073","30.934273"
"80331","1","37C10001","书院","121.862805","30.930718"
"80331","1","36C2000B","老书院社区","121.860300","30.929823"
"83001","0","51B10006","南汇大学城（丰海路）","0.000000","0.000000"
"83001","0","6E7B0003","浦东南路洪山路","0.000000","0.000000"
"83001","1","6E7B0003","浦东南路洪山路","0.000000","0.000000"
"83001","1","51B10006","南汇大学城（丰海路）","0.000000","0.000000"
"83002","0","51B10006","南汇大学城（丰海路）","0.000000","0.000000"
"83002","0","6E7B0003","浦东南路洪山路","0.000000","0.000000"
"83002","1","6E7B0003","浦东南路洪山路","0.000000","0.000000"
"83002","1","51B10006","南汇大学城（丰海路）","0.000000","0.000000"
"83003","0","51B10006","南汇大学城（丰海路）","0.000000","0.000000"
"83003","0","6E7B0003","浦东南路洪山路","0.000000","0.000000"
"83003","1","6E7B0003","浦东南路洪山路","0.000000","0.000000"
"83003","1","51B10006","南汇大学城（丰海路）","0.000000","0.000000"
"88801","0","5791000B","鹤沙航城地铁站","121.605977","31.079733"
"88801","0","578F000B","鹤雷路鹤永路","121.597553","31.079038"
"88801","0","588F000B","鹤恒路鹤沙路","121.593732","31.083093"
"88801","0","578E000D","鹤驰路鹤韵路","121.589435","31.081515"
"88801","0","588D000B","鹤驰路鹤沙路","121.584940","31.082097"
"88801","0","588D000C","鹤沙路航瑞路","121.586990","31.083815"
"88801","0","598E0003","周东南路","121.587935","31.087910"
"88801","0","598D0018","瑞和路周东路","121.587073","31.090525"
"88801","0","598D0017","瑞和路瑞浦路","121.584930","31.089443"
"88801","1","598D0017","瑞和路瑞浦路","121.584958","31.089292"
"88801","1","5A8C000B","瑞浦路瑞安路","121.582143","31.092262"
"88801","1","5A8D0006","瑞阳路瑞安路","121.585532","31.091488"
"88801","1","598D0019","瑞和路周东路","121.586968","31.090357"
"88801","1","598E000C","周东南路","121.587937","31.087422"
"88801","1","588D000D","鹤沙路航瑞路","121.586997","31.083927"
"88801","1","578D000B","鹤驰路鹤沙路","121.586000","31.081868"
"88801","1","578E000E","鹤驰路鹤韵路","121.589273","31.081438"
"88801","1","588F000C","鹤恒路鹤沙路","121.593527","31.083453"
"88801","1","578F000C","鹤雷路鹤永路","121.596593","31.078868"
"88801","1","5791000B","鹤沙航城地铁站","121.605945","31.079760"
"88802","0","4D8D0002","航头路航鹤路","121.584893","31.034155"
"88802","0","4D8E0001","航头路（东方夏威夷）","121.589490","31.035242"
"88802","0","4D8E0011","航头路沪南公路","121.592113","31.035938"
"88802","0","4E8E000C","航头农工商大卖场","121.591583","31.040650"
"88802","0","4F8E0001","大中窑","121.590857","31.042643"
"88802","0","508E000B","航头卫生中心","121.589470","31.046335"
"88802","0","518D0001","下沙","121.584970","31.055125"
"88802","0","538D000B","鹤楼路沪南公路","121.585448","31.062000"
"88802","0","538E000B","鹤东23组","121.590632","31.062422"
"88802","0","538F000B","鹤楼路呈祥港路","121.596888","31.061252"
"88802","0","5391000B","鹤东18组","121.605232","31.061840"
"88802","0","5392000B","鹤东10组","121.611883","31.061732"
"88802","0","5292000B","航头东地铁站","121.613302","31.058390"
"88802","1","5292000B","航头东地铁站","121.613087","31.058542"
"88802","1","5392000C","鹤东10组","121.611913","31.061847"
"88802","1","5391000C","鹤东18组","121.604743","31.061868"
"88802","1","538F000C","鹤楼路呈祥港路","121.596562","31.061282"
"88802","1","538E000C","鹤东23组","121.590100","31.062447"
"88802","1","538D000C","鹤楼路沪南公路","121.586043","31.062038"
"88802","1","518D0000","下沙","121.584978","31.054388"
"88802","1","508E000C","航头卫生中心","121.589233","31.046403"
"88802","1","4F8E0000","大中窑","121.590573","31.043235"
"88802","1","4E8E0002","航头农工商大卖场","121.592182","31.038698"
"88802","1","4D8E0012","航头路沪南公路","121.592093","31.036008"
"88802","1","4D8E0006","航头路（东方夏威夷）","121.589035","31.035298"
"88802","1","4D8D0002","航头路航鹤路","121.584855","31.034290"
"88803","0","4A95000B","笋心路（果园新农庄）","121.627872","31.022013"
"88803","0","4A96000B","果园村委","121.631597","31.022537"
"88803","0","4A97000D","笋心路新环西路","121.635195","31.023355"
"88803","0","4A97000E","新环西路笋心路","121.636020","31.020130"
"88803","0","4997000C","新环西路新环南路","121.636148","31.017610"
"88803","0","49980003","新环南路新奉公路","121.638990","31.016753"
"88803","0","4A980002","石笋中学","121.641290","31.020377"
"88803","0","4A98000E","工农新村","121.640413","31.023248"
"88803","0","4B970005","军民新村","121.639390","31.026745"
"88803","0","4C970001","新场","121.637787","31.029657"
"88803","0","4C970014","新环西路沪南公路","121.634778","31.029382"
"88803","0","4C96000B","新环西路新环北路","121.633905","31.032363"
"88803","0","4D97000B","新环北路康新公路","121.635977","31.033760"
"88803","0","4E970001","新北","121.637590","31.035067"
"88803","0","4F970001","新卫村","121.635963","31.042990"
"88803","0","4F97000D","康新公路航三路","121.635428","31.045568"
"88803","0","5097000B","航三路康新公路","121.636595","31.046735"
"88803","0","5098000B","新场地铁站","121.644702","31.047638"
"88803","1","5098000B","新场地铁站","121.644675","31.047678"
"88803","1","5097000C","航三路康新公路","121.636838","31.046930"
"88803","1","4F97000E","康新公路航三路","121.635388","31.045302"
"88803","1","4F970002","新卫村","121.636057","31.042032"
"88803","1","4E970002","新北","121.637535","31.035008"
"88803","1","4D97000C","新环北路康新公路","121.635180","31.033717"
"88803","1","4D96000B","新环西路新环北路","121.633638","31.032662"
"88803","1","4C96000C","新环西路沪南公路","121.634503","31.029867"
"88803","1","4C970000","新场","121.637827","31.029493"
"88803","1","4B970004","军民新村","121.639278","31.026973"
"88803","1","4A98000D","工农新村","121.640365","31.023250"
"88803","1","4A980001","石笋中学","121.641128","31.020708"
"88803","1","49980004","新环南路新奉公路","121.638637","31.016887"
"88803","1","4997000D","新环西路新环南路","121.636195","31.017557"
"88803","1","4A97000F","新环西路笋心路","121.636127","31.019602"
"88803","1","4B970011","笋心路新环西路","121.635248","31.023427"
"88803","1","4A96000C","果园村委","121.631243","31.022565"
"88803","1","4A95000B","笋心路（果园新农庄）","121.627838","31.022105"
"88804","0","4BAA000B","听潮南路宣黄公路","121.736033","31.025503"
"88804","0","4CAA0004","听潮南路汇成路","121.736282","31.030382"
"88804","0","4DAA0003","听潮南路惠园路","121.736383","31.033082"
"88804","0","4DAA0004","听潮南路迎熏路","121.736562","31.036147"
"88804","0","4EA9000D","迎熏路听潮南路","121.732972","31.038630"
"88804","0","4EA90001","大川公路沪南公路","121.731030","31.040650"
"88804","0","4EA70001","沪南公路园中路","121.721947","31.040917"
"88804","0","4EA50000","薛家宅","121.711533","31.039720"
"88804","0","4FA50000","南六公路（枫丹白露）","121.710313","31.046223"
"88804","0","50A5000B","南六公路人民西路","121.710292","31.049735"
"88804","0","51A4000B","航三路（施桥）","121.706812","31.052155"
"88804","0","51A2000C","野生动物园地铁站","121.695095","31.052673"
"88804","1","51A2000C","野生动物园地铁站","121.693760","31.052442"
"88804","1","51A4000C","航三路（施桥）","121.704540","31.052245"
"88804","1","50A5000C","南六公路人民西路","121.710165","31.050148"
"88804","1","4FA50001","南六公路（枫丹白露）","121.710210","31.045333"
"88804","1","4EA50003","薛家宅","121.712383","31.039550"
"88804","1","4EA70000","沪南公路园中路","121.721633","31.040670"
"88804","1","4EA90000","大川公路沪南公路","121.731088","31.041043"
"88804","1","4EAA000B","迎熏路听潮南路","121.734610","31.038350"
"88804","1","4DAA0001","听潮南路迎熏路","121.736468","31.036227"
"88804","1","4DAA0002","听潮南路惠园路","121.736255","31.033720"
"88804","1","4CAA0002","听潮南路汇成路","121.736130","31.030418"
"88804","1","4BAA000B","听潮南路宣黄公路","121.735910","31.025565"
"88805","0","53A90000","大川公路拱乐路（民乐大居）","121.730990","31.061863"
"88805","0","56A80001","下盐路大川公路","121.730187","31.073285"
"88805","0","56A70002","光明村","121.722068","31.072712"
"88805","0","55A50002","三灶","121.708553","31.070487"
"88805","0","54A50003","光辉","121.709017","31.066072"
"88805","0","53A5000E","南六公路（艺泰安邦）","121.709292","31.063375"
"88805","0","51A50001","野生动物园","121.709920","31.055565"
"88805","0","51A4000B","航三路（施桥）","121.703948","31.052230"
"88805","0","51A2000D","野生动物园地铁站","121.695130","31.052497"
"88805","0","51A1000B","六奉公路一灶港桥","121.688972","31.051120"
"88805","0","4FA1000B","乔家宅","121.689332","31.045615"
"88805","0","4EA10005","宣桥社区卫生中心","121.690437","31.040278"
"88805","0","4DA10001","宣桥镇政府","121.690878","31.038122"
"88805","0","4CA2000D","宣黄公路六奉公路","121.694392","31.028472"
"88805","0","4BA20003","宣桥中心幼儿园","121.696538","31.025948"
"88805","0","4BA3000B","欣秋苑","121.699628","31.023847"
"88805","1","4BA3000B","欣秋苑","121.699573","31.023898"
"88805","1","4BA20006","宣桥中心幼儿园","121.696483","31.026585"
"88805","1","4CA2000E","六奉公路宣黄公路","121.693018","31.029295"
"88805","1","4DA10000","宣桥镇政府","121.691125","31.037895"
"88805","1","4EA10003","宣桥社区卫生中心","121.690613","31.039798"
"88805","1","50A1000B","乔家宅","121.689365","31.045850"
"88805","1","51A1000C","六奉公路一灶港桥","121.689000","31.051530"
"88805","1","51A2000E","野生动物园地铁站","121.694848","31.052543"
"88805","1","51A4000C","航三路（施桥）","121.702318","31.052320"
"88805","1","51A50000","野生动物园","121.710040","31.055793"
"88805","1","53A5000D","南六公路（艺泰安邦）","121.709363","31.063325"
"88805","1","54A50001","光辉","121.709062","31.066352"
"88805","1","55A50003","三灶","121.709708","31.071128"
"88805","1","56A70001","光明村","121.722558","31.072567"
"88805","1","55A90001","大川公路下盐路","121.730765","31.072148"
"88805","1","53A90000","大川公路拱乐路（民乐大居）","121.730785","31.061940"
"88806","0","53A90000","大川公路拱乐路（民乐大居）","121.730807","31.061902"
"88806","0","52A90003","大川公路拱极路","121.730933","31.055342"
"88806","0","51A9000F","大川公路人民西路","121.730922","31.052515"
"88806","0","51A8000B","人民西路一灶港桥","121.725105","31.051478"
"88806","0","51A60000","人民西路南六公路","121.711103","31.051955"
"88806","0","51A4000B","航三路(施桥)","121.702877","31.052340"
"88806","0","51A2000D","野生动物园地铁站","121.695277","31.052553"
"88806","0","51A10001","六奉公路航三路","121.688692","31.053505"
"88806","0","53A10001","季桥村","121.687450","31.060795"
"88806","0","55A00004","六奉公路下盐路","121.685973","31.069370"
"88806","0","55A20002","腰路村13组","121.694288","31.070443"
"88806","0","55A30003","三灶村","121.702797","31.070867"
"88806","0","55A50001","三灶","121.708602","31.071575"
"88806","0","57A4000C","五星村（两港装饰城）","121.707662","31.079108"
"88806","0","58A4000E","宣春路南六公路","121.708065","31.084752"
